0,3,1
0,3,7
0,3,15
0,3,17
0,3,24
0,3,35
0,3,36
0,3,37
0,3,45
0,3,48
0,3,52
0,3,53
0,3,56
0,3,64
0,3,66
0,3,67
0,3,68
0,3,73
0,3,82
0,3,83
0,3,88
0,3,92
0,3,94
0,3,103
1,3,3
1,3,7
1,3,12
1,3,15
1,3,16
1,3,17
1,3,21
1,3,22
1,3,24
1,3,29
1,3,32
1,3,33
1,3,35
1,3,36
1,3,37
1,3,42
1,3,45
1,3,49
1,3,52
1,3,59
1,3,64
1,3,66
1,3,67
1,3,68
1,3,73
1,3,77
1,3,78
1,3,79
1,3,88
1,3,89
1,3,94
1,3,96
1,3,98
1,3,100
2,3,4
2,3,5
2,3,10
2,3,11
2,3,13
2,3,14
2,3,18
2,3,30
2,3,38
2,3,39
2,3,46
2,3,51
2,3,54
2,3,57
2,3,60
2,3,61
2,3,62
2,3,63
2,3,65
2,3,69
2,3,74
2,3,75
2,3,80
2,3,84
2,3,95
2,3,97
2,3,99
2,3,101
2,3,102
3,3,12
3,3,15
3,3,16
3,3,21
3,3,22
3,3,24
3,3,27
3,3,29
3,3,32
3,3,33
3,3,35
3,3,42
3,3,49
3,3,52
3,3,59
3,3,66
3,3,67
3,3,68
3,3,70
3,3,77
3,3,78
3,3,79
3,3,89
3,3,90
3,3,94
3,3,96
3,3,98
3,3,100
4,3,5
4,3,10
4,3,11
4,3,14
4,3,30
4,3,34
4,3,38
4,3,39
4,3,43
4,3,51
4,3,54
4,3,57
4,3,60
4,3,61
4,3,62
4,3,63
4,3,65
4,3,69
4,3,74
4,3,75
4,3,80
4,3,84
4,3,85
4,3,95
4,3,97
4,3,99
4,3,101
4,3,102
5,3,6
5,3,14
5,3,30
5,3,34
5,3,43
5,3,51
5,3,54
5,3,57
5,3,69
5,3,75
5,3,80
5,3,84
5,3,85
5,3,86
5,3,87
5,3,95
5,3,97
6,3,34
6,3,43
6,3,47
6,3,48
6,3,56
6,3,81
6,3,82
6,3,83
6,3,85
6,3,86
6,3,87
6,3,91
6,3,93
6,3,103
7,3,8
7,3,12
7,3,15
7,3,17
7,3,24
7,3,29
7,3,32
7,3,33
7,3,35
7,3,36
7,3,37
7,3,42
7,3,45
7,3,52
7,3,53
7,3,64
7,3,66
7,3,67
7,3,68
7,3,73
7,3,77
7,3,83
7,3,88
7,3,89
7,3,92
7,3,94
7,3,96
7,3,98
7,3,100
8,3,17
8,3,36
8,3,37
8,3,45
8,3,53
8,3,64
8,3,73
8,3,88
8,3,92
9,3,13
9,3,18
9,3,19
9,3,20
9,3,23
9,3,25
9,3,26
9,3,28
9,3,31
9,3,40
9,3,41
9,3,44
9,3,55
9,3,58
9,3,60
10,3,11
10,3,13
10,3,14
10,3,18
10,3,20
10,3,28
10,3,38
10,3,39
10,3,40
10,3,41
10,3,46
10,3,51
10,3,54
10,3,57
10,3,60
10,3,61
10,3,62
10,3,63
10,3,65
10,3,69
10,3,74
10,3,75
10,3,95
10,3,97
10,3,99
10,3,101
10,3,102
11,3,13
11,3,14
11,3,18
11,3,20
11,3,28
11,3,38
11,3,39
11,3,40
11,3,41
11,3,46
11,3,51
11,3,54
11,3,57
11,3,60
11,3,61
11,3,62
11,3,63
11,3,65
11,3,69
11,3,74
11,3,75
11,3,95
11,3,97
11,3,99
11,3,101
11,3,102
12,3,15
12,3,16
12,3,21
12,3,22
12,3,24
12,3,29
12,3,32
12,3,33
12,3,35
12,3,36
12,3,37
12,3,42
12,3,45
12,3,49
12,3,52
12,3,59
12,3,64
12,3,66
12,3,67
12,3,68
12,3,73
12,3,77
12,3,78
12,3,79
12,3,89
12,3,94
12,3,96
12,3,98
12,3,100
13,3,14
13,3,18
13,3,20
13,3,25
13,3,26
13,3,28
13,3,31
13,3,38
13,3,39
13,3,40
13,3,41
13,3,44
13,3,46
13,3,58
13,3,60
13,3,61
13,3,62
13,3,63
13,3,65
13,3,74
13,3,75
13,3,99
13,3,101
13,3,102
14,3,18
14,3,30
14,3,34
14,3,38
14,3,39
14,3,43
14,3,46
14,3,51
14,3,54
14,3,57
14,3,60
14,3,61
14,3,62
14,3,63
14,3,65
14,3,69
14,3,74
14,3,75
14,3,80
14,3,84
14,3,95
14,3,97
14,3,99
14,3,101
14,3,102
15,3,16
15,3,17
15,3,21
15,3,22
15,3,24
15,3,29
15,3,32
15,3,33
15,3,35
15,3,36
15,3,37
15,3,42
15,3,45
15,3,49
15,3,52
15,3,53
15,3,59
15,3,64
15,3,66
15,3,67
15,3,68
15,3,73
15,3,77
15,3,78
15,3,79
15,3,88
15,3,89
15,3,94
15,3,96
15,3,98
15,3,100
16,3,21
16,3,22
16,3,24
16,3,27
16,3,29
16,3,32
16,3,33
16,3,35
16,3,42
16,3,49
16,3,52
16,3,59
16,3,66
16,3,67
16,3,68
16,3,70
16,3,77
16,3,78
16,3,79
16,3,89
16,3,90
16,3,94
16,3,96
16,3,98
16,3,100
17,3,24
17,3,35
17,3,36
17,3,37
17,3,45
17,3,48
17,3,53
17,3,56
17,3,64
17,3,66
17,3,67
17,3,68
17,3,73
17,3,82
17,3,83
17,3,88
17,3,91
17,3,92
17,3,94
17,3,103
18,3,20
18,3,25
18,3,26
18,3,28
18,3,31
18,3,38
18,3,39
18,3,40
18,3,41
18,3,44
18,3,46
18,3,58
18,3,60
18,3,61
18,3,62
18,3,63
18,3,65
18,3,74
18,3,99
18,3,101
18,3,102
19,3,20
19,3,23
19,3,25
19,3,26
19,3,27
19,3,28
19,3,31
19,3,40
19,3,44
19,3,50
19,3,55
19,3,58
19,3,72
20,3,23
20,3,25
20,3,26
20,3,28
20,3,31
20,3,40
20,3,41
20,3,44
20,3,46
20,3,55
20,3,58
20,3,60
20,3,62
20,3,74
20,3,101
21,3,22
21,3,24
21,3,27
21,3,29
21,3,32
21,3,33
21,3,35
21,3,42
21,3,45
21,3,49
21,3,52
21,3,59
21,3,64
21,3,66
21,3,67
21,3,68
21,3,70
21,3,77
21,3,78
21,3,79
21,3,89
21,3,90
21,3,94
21,3,96
21,3,98
21,3,100
22,3,24
22,3,27
22,3,29
22,3,32
22,3,33
22,3,35
22,3,42
22,3,49
22,3,52
22,3,59
22,3,66
22,3,67
22,3,68
22,3,70
22,3,77
22,3,78
22,3,79
22,3,89
22,3,90
22,3,94
22,3,96
22,3,98
22,3,100
23,3,25
23,3,26
23,3,28
23,3,31
23,3,44
23,3,50
23,3,55
23,3,58
23,3,72
24,3,29
24,3,32
24,3,33
24,3,35
24,3,36
24,3,37
24,3,42
24,3,45
24,3,49
24,3,52
24,3,53
24,3,59
24,3,64
24,3,66
24,3,67
24,3,68
24,3,73
24,3,77
24,3,78
24,3,79
24,3,88
24,3,89
24,3,94
24,3,96
24,3,98
24,3,100
25,3,26
25,3,28
25,3,31
25,3,40
25,3,41
25,3,44
25,3,55
25,3,58
25,3,60
25,3,74
26,3,28
26,3,31
26,3,40
26,3,41
26,3,44
26,3,55
26,3,58
26,3,60
26,3,74
27,3,42
27,3,49
27,3,50
27,3,59
27,3,70
27,3,72
27,3,77
27,3,78
27,3,79
27,3,90
27,3,96
28,3,31
28,3,40
28,3,41
28,3,44
28,3,46
28,3,55
28,3,58
28,3,60
28,3,62
28,3,65
28,3,74
28,3,101
28,3,102
29,3,32
29,3,33
29,3,35
29,3,36
29,3,37
29,3,42
29,3,45
29,3,49
29,3,52
29,3,59
29,3,64
29,3,66
29,3,67
29,3,68
29,3,73
29,3,77
29,3,78
29,3,79
29,3,89
29,3,94
29,3,96
29,3,98
29,3,100
30,3,34
30,3,38
30,3,39
30,3,43
30,3,51
30,3,54
30,3,57
30,3,61
30,3,63
30,3,69
30,3,75
30,3,80
30,3,84
30,3,85
30,3,95
30,3,97
30,3,99
31,3,40
31,3,41
31,3,44
