284,3,468
285,3,479
286,3,447
286,3,450
286,3,452
286,3,453
286,3,465
286,3,467
286,3,470
287,3,458
287,3,464
287,3,475
287,3,479
288,3,448
288,3,453
288,3,454
288,3,456
288,3,461
288,3,462
288,3,466
288,3,467
291,3,456
291,3,457
291,3,469
291,3,473
291,3,476
293,3,447
293,3,450
293,3,452
293,3,465
293,3,470
294,3,459
294,3,463
294,3,472
295,3,459
296,3,448
296,3,453
296,3,454
296,3,456
296,3,461
296,3,462
296,3,465
296,3,466
296,3,467
297,3,468
298,3,451
299,3,457
299,3,459
299,3,469
299,3,472
299,3,473
299,3,476
300,3,458
300,3,475
300,3,479
301,3,447
301,3,450
301,3,451
301,3,452
301,3,470
302,3,446
302,3,464
302,3,478
303,3,447
303,3,450
303,3,452
303,3,470
305,3,447
305,3,448
305,3,450
305,3,452
305,3,453
305,3,454
305,3,461
305,3,462
305,3,465
305,3,466
305,3,467
305,3,470
306,3,457
306,3,469
306,3,472
306,3,473
306,3,476
307,3,468
308,3,447
308,3,450
308,3,452
308,3,465
308,3,467
308,3,470
309,3,455
309,3,460
310,3,447
310,3,448
310,3,450
310,3,452
310,3,453
310,3,454
310,3,461
310,3,465
310,3,466
310,3,467
310,3,470
311,3,455
311,3,460
312,3,448
312,3,453
312,3,454
312,3,456
312,3,461
312,3,462
312,3,466
312,3,467
313,3,457
313,3,469
313,3,472
313,3,473
313,3,476
314,3,468
315,3,459
315,3,463
315,3,469
315,3,472
315,3,473
315,3,476
316,3,459
316,3,463
316,3,469
316,3,472
316,3,473
316,3,476
318,3,474
318,3,477
320,3,458
320,3,464
320,3,475
320,3,478
321,3,457
321,3,469
321,3,472
321,3,473
321,3,476
322,3,455
322,3,460
322,3,471
324,3,471
325,3,451
326,3,448
326,3,453
326,3,454
326,3,456
326,3,461
326,3,462
326,3,466
326,3,467
327,3,457
327,3,469
327,3,472
327,3,473
327,3,476
328,3,447
328,3,448
328,3,450
328,3,452
328,3,453
328,3,461
328,3,465
328,3,467
328,3,470
329,3,455
329,3,460
330,3,451
331,3,457
331,3,469
331,3,472
331,3,473
331,3,476
332,3,457
332,3,469
332,3,472
332,3,473
332,3,476
333,3,456
333,3,457
333,3,469
333,3,473
333,3,476
334,3,457
334,3,469
334,3,472
334,3,473
334,3,476
335,3,456
335,3,457
335,3,462
335,3,469
335,3,473
335,3,476
336,3,458
336,3,464
336,3,475
336,3,478
337,3,447
337,3,450
337,3,452
337,3,465
337,3,470
338,3,447
338,3,448
338,3,450
338,3,453
338,3,454
338,3,461
338,3,462
338,3,465
338,3,466
338,3,467
338,3,470
339,3,447
339,3,448
339,3,450
339,3,453
339,3,454
339,3,461
339,3,462
339,3,465
339,3,466
339,3,467
339,3,470
340,3,447
340,3,448
340,3,453
340,3,454
340,3,461
340,3,462
340,3,465
340,3,466
340,3,467
341,3,471
342,3,451
343,3,455
343,3,460
345,3,447
345,3,450
345,3,452
345,3,453
345,3,461
345,3,465
345,3,467
345,3,470
346,3,458
346,3,464
346,3,475
346,3,478
347,3,447
347,3,450
347,3,452
347,3,453
347,3,465
347,3,467
347,3,470
348,3,459
348,3,472
349,3,446
349,3,478
350,3,448
350,3,454
350,3,456
350,3,461
350,3,462
350,3,466
351,3,447
351,3,450
351,3,452
351,3,470
352,3,458
352,3,464
352,3,475
352,3,479
356,3,457
356,3,459
356,3,463
356,3,469
356,3,472
356,3,473
356,3,476
357,3,448
357,3,454
357,3,456
357,3,461
357,3,462
357,3,466
358,3,459
358,3,463
358,3,472
359,3,474
359,3,477
360,3,447
360,3,450
360,3,452
360,3,453
360,3,461
360,3,465
360,3,467
360,3,470
361,3,446
361,3,458
361,3,464
361,3,475
361,3,478
362,3,456
362,3,457
362,3,469
362,3,473
362,3,476
363,3,446
363,3,458
363,3,464
363,3,475
363,3,478
364,3,458
364,3,464
364,3,475
364,3,479
365,3,447
365,3,448
365,3,450
365,3,452
365,3,453
365,3,461
365,3,465
365,3,467
365,3,470
366,3,471
367,3,459
368,3,456
368,3,457
368,3,462
368,3,469
368,3,473
368,3,476
369,3,457
369,3,469
369,3,473
369,3,476
372,3,471
373,3,446
373,3,458
373,3,464
373,3,475
373,3,478
374,3,479
375,3,479
376,3,446
376,3,458
376,3,464
376,3,475
376,3,478
377,3,448
377,3,456
377,3,461
377,3,462
377,3,466
379,3,474
379,3,477
380,3,446
380,3,464
380,3,478
381,3,459
381,3,463
381,3,472
382,3,446
382,3,458
382,3,464
382,3,475
382,3,478
383,3,446
383,3,464
383,3,478
384,3,455
384,3,460
385,3,447
385,3,448
385,3,453
385,3,454
385,3,461
385,3,462
385,3,465
385,3,466
385,3,467
386,3,458
386,3,464
386,3,475
386,3,478
387,3,458
387,3,464
387,3,475
387,3,478
388,3,447
388,3,448
388,3,450
388,3,452
388,3,453
388,3,461
388,3,465
388,3,467
388,3,470
389,3,455
392,3,458
392,3,475
392,3,479
393,3,456
393,3,457
393,3,462
393,3,469
393,3,476
394,3,459
395,3,474
395,3,477
396,3,457
396,3,469
396,3,472
396,3,473
396,3,476
397,3,455
397,3,460
397,3,471
399,3,474
400,3,468
401,3,455
401,3,460
402,3,448
402,3,453
402,3,454
402,3,456
402,3,461
402,3,462
402,3,466
404,3,456
404,3,457
404,3,462
404,3,469
405,3,479
406,3,447
406,3,448
406,3,450
406,3,453
406,3,454
406,3,461
406,3,462
406,3,465
406,3,466
406,3,467
406,3,470
407,3,446
407,3,478
408,3,456
408,3,457
408,3,462
408,3,469
408,3,476
409,3,456
410,3,449
413,3,457
413,3,459
413,3,469
413,3,472
413,3,473
413,3,476
414,3,448
414,3,453
414,3,454
414,3,456
414,3,461
414,3,462
414,3,466
414,3,467
416,3,474
416,3,477
417,3,471
419,3,449
420,3,457
420,3,469
420,3,473
421,3,456
421,3,457
421,3,469
421,3,473
421,3,476
422,3,455
422,3,460
423,3,449
426,3,447
426,3,448
426,3,450
426,3,453
426,3,454
426,3,461
426,3,462
426,3,465
426,3,466
426,3,467
427,3,446
428,3,457
428,3,469
428,3,472
428,3,473
428,3,476
429,3,455
429,3,460
430,3,474
430,3,477
431,3,447
431,3,448
431,3,450
431,3,452
431,3,453
431,3,461
431,3,465
431,3,467
431,3,470
432,3,468
435,3,455
435,3,460
436,3,448
436,3,453
436,3,454
436,3,456
436,3,461
436,3,462
436,3,466
437,3,468
438,3,455
438,3,460
440,3,456
440,3,457
440,3,469
440,3,473
440,3,476
441,3,455
441,3,460
442,3,468
443,3,447
443,3,450
443,3,452
443,3,465
443,3,470
445,3,468
446,3,464
446,3,478
446,3,483
446,3,491
446,3,517
446,3,528
446,3,531
446,3,534
446,3,556
446,3,562
446,3,565
446,3,566
446,3,577
446,3,587
446,3,608
446,3,612
446,3,613
446,3,625
446,3,631
446,3,640
446,3,643
447,3,450
447,3,452
447,3,453
447,3,461
447,3,465
447,3,467
447,3,470
447,3,488
447,3,500
447,3,514
447,3,529
447,3,535
447,3,557
447,3,564
447,3,571
447,3,582
447,3,584
447,3,600
447,3,601
447,3,603
447,3,618
447,3,651
447,3,655
447,3,659
447,3,660
448,3,453
448,3,454
448,3,456
448,3,461
448,3,462
448,3,465
448,3,466
448,3,467
448,3,500
448,3,584
448,3,598
448,3,606
448,3,618
448,3,650
448,3,651
448,3,655
448,3,659
448,3,660
449,3,513
449,3,551
449,3,561
449,3,567
449,3,615
449,3,627
449,3,652
450,3,452
450,3,453
450,3,465
450,3,467
450,3,470
450,3,488
450,3,500
450,3,529
450,3,535
450,3,557
450,3,564
450,3,571
450,3,582
450,3,584
450,3,600
450,3,601
450,3,603
450,3,618
450,3,651
450,3,655
450,3,659
450,3,660
451,3,503
451,3,512
451,3,514
451,3,563
451,3,580
451,3,596
451,3,653
452,3,465
452,3,467
452,3,470
452,3,488
452,3,500
452,3,529
452,3,535
452,3,557
452,3,564
452,3,571
452,3,582
452,3,584
452,3,600
452,3,601
452,3,618
452,3,651
452,3,655
452,3,659
452,3,660
453,3,454
453,3,461
453,3,462
453,3,465
453,3,466
453,3,467
453,3,500
453,3,529
453,3,557
453,3,564
453,3,582
453,3,584
453,3,601
453,3,603
453,3,618
453,3,650
453,3,651
453,3,655
453,3,659
453,3,660
454,3,456
454,3,461
454,3,462
454,3,465
454,3,466
454,3,467
454,3,493
454,3,500
454,3,584
454,3,598
454,3,606
454,3,618
454,3,650
454,3,651
454,3,655
455,3,460
455,3,509
455,3,511
455,3,515
455,3,526
455,3,530
455,3,533
455,3,570
455,3,576
455,3,579
455,3,593
455,3,595
455,3,605
455,3,617
455,3,633
455,3,642
456,3,457
456,3,461
456,3,462
456,3,466
456,3,493
456,3,507
456,3,518
456,3,522
456,3,542
456,3,594
456,3,597
456,3,598
456,3,606
456,3,620
456,3,629
456,3,634
456,3,644
456,3,650
457,3,469
457,3,473
457,3,476
457,3,489
457,3,493
457,3,494
457,3,507
457,3,518
457,3,522
457,3,542
457,3,569
457,3,583
457,3,594
457,3,597
457,3,606
457,3,609
457,3,614
457,3,620
457,3,623
457,3,629
457,3,632
457,3,634
457,3,644
457,3,646
457,3,657
458,3,464
458,3,475
458,3,478
458,3,490
458,3,501
458,3,517
458,3,524
458,3,528
458,3,531
458,3,539
458,3,545
458,3,562
458,3,565
458,3,566
458,3,577
458,3,585
458,3,588
458,3,612
458,3,613
458,3,624
458,3,626
458,3,640
458,3,643
459,3,463
459,3,472
459,3,502
459,3,504
459,3,510
459,3,516
459,3,525
459,3,527
459,3,532
459,3,540
459,3,558
459,3,568
459,3,569
459,3,621
459,3,641
459,3,647
460,3,509
460,3,511
460,3,515
460,3,526
460,3,530
460,3,533
460,3,570
460,3,576
460,3,579
460,3,593
460,3,595
460,3,605
460,3,617
460,3,633
460,3,642
461,3,462
461,3,465
461,3,466
461,3,467
461,3,500
461,3,529
461,3,557
461,3,582
461,3,584
461,3,598
461,3,601
461,3,606
461,3,618
461,3,650
461,3,651
461,3,655
461,3,659
461,3,660
462,3,466
462,3,467
462,3,493
462,3,500
462,3,507
462,3,522
462,3,597
462,3,598
462,3,606
462,3,634
462,3,650
462,3,651
463,3,472
463,3,525
463,3,532
463,3,621
464,3,475
464,3,478
464,3,490
464,3,517
464,3,524
464,3,528
464,3,531
464,3,534
464,3,539
464,3,562
464,3,565
464,3,566
464,3,577
464,3,585
464,3,586
464,3,587
464,3,588
464,3,612
464,3,613
464,3,624
464,3,625
464,3,640
464,3,643
465,3,466
465,3,467
465,3,470
465,3,488
465,3,500
465,3,529
465,3,535
465,3,557
465,3,564
465,3,571
465,3,582
465,3,584
465,3,600
465,3,601
465,3,603
465,3,618
465,3,651
465,3,655
465,3,659
465,3,660
466,3,467
466,3,493
466,3,500
466,3,522
466,3,584
466,3,597
466,3,598
466,3,606
466,3,618
466,3,650
466,3,651
466,3,655
467,3,470
467,3,488
467,3,500
467,3,529
467,3,535
467,3,557
467,3,564
467,3,571
467,3,582
467,3,584
467,3,601
467,3,603
467,3,618
467,3,651
467,3,655
467,3,659
467,3,660
468,3,483
468,3,485
468,3,487
468,3,492
468,3,506
468,3,508
468,3,519
468,3,520
468,3,523
468,3,547
468,3,555
468,3,560
468,3,573
468,3,604
468,3,619
468,3,639
468,3,645
468,3,658
469,3,472
469,3,473
469,3,476
469,3,489
469,3,494
469,3,507
469,3,516
469,3,518
469,3,522
469,3,542
469,3,558
469,3,569
469,3,583
469,3,594
469,3,597
469,3,609
469,3,614
469,3,620
469,3,623
469,3,629
469,3,632
469,3,634
469,3,641
469,3,644
469,3,646
469,3,657
470,3,488
470,3,500
470,3,514
470,3,529
470,3,535
470,3,557
470,3,564
470,3,571
470,3,580
470,3,582
470,3,584
470,3,600
470,3,601
470,3,603
470,3,618
470,3,651
470,3,655
470,3,659
470,3,660
471,3,511
471,3,521
471,3,544
471,3,592
471,3,654
472,3,473
472,3,476
472,3,494
472,3,504
472,3,516
472,3,525
472,3,527
472,3,532
472,3,540
472,3,558
472,3,569
472,3,583
472,3,609
472,3,614
472,3,621
472,3,623
472,3,641
472,3,646
472,3,657
473,3,476
473,3,489
473,3,494
473,3,507
473,3,516
473,3,542
473,3,558
473,3,569
473,3,583
473,3,594
473,3,609
473,3,614
473,3,620
473,3,623
473,3,629
473,3,632
473,3,641
473,3,644
473,3,646
473,3,657
474,3,477
474,3,486
474,3,495
474,3,536
474,3,549
474,3,553
474,3,554
474,3,572
474,3,616
474,3,635
474,3,656
475,3,478
475,3,490
475,3,501
475,3,517
475,3,524
475,3,528
475,3,531
475,3,539
475,3,545
475,3,566
475,3,585
475,3,588
475,3,624
475,3,640
476,3,489
476,3,494
476,3,507
476,3,516
476,3,542
476,3,558
476,3,569
476,3,583
476,3,594
476,3,609
476,3,614
476,3,620
476,3,623
476,3,629
476,3,632
476,3,641
476,3,644
476,3,646
476,3,657
477,3,486
477,3,536
477,3,549
477,3,553
477,3,554
477,3,635
478,3,490
478,3,517
478,3,524
478,3,528
478,3,531
478,3,534
478,3,539
478,3,556
478,3,562
478,3,565
478,3,566
478,3,577
478,3,585
478,3,586
478,3,587
478,3,588
478,3,612
478,3,613
478,3,624
478,3,625
478,3,631
478,3,640
478,3,643
479,3,498
479,3,501
479,3,505
479,3,537
479,3,539
479,3,545
479,3,585
479,3,589
479,3,591
479,3,599
